category,is_evaluated,is_expectancy,is_expectancy_dollar,is_expected_total_r,is_guardrail_pass,is_losing_trades,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_sharpe,is_sortino,is_tail_loss_r,is_total_trades,is_trades_per_month,is_win_rate,is_winning_trades,name,oos_expectancy,oos_expectancy_dollar,oos_expected_total_r,oos_losing_trades,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_sharpe,oos_sortino,oos_strict_uplift,oos_tail_loss_r,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,oos_winning_trades,stage
atomic_parameter_grid,True,0.15834960646030483,17.652873362445398,181.31029939704902,True,502,0.12952917276168027,20212.53999999998,1.7271226182621897,3.7649753743878587,4.0382988829549475,-1.2272361629609836,1145,49.504172585227266,0.5615720524017467,643,perturb__or_width_min_pct__0p001,0.3687399571626218,20.091630434782616,33.924076058961205,31,0.019996473474531585,1848.4300000000007,2.525044346355353,5.336643961009202,8.631157352703804,True,-1.1746664004525493,92,46.670833333333334,0.08964690898098629,0.6630434782608695,61,perturbation
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_pdh065__plus__perturb__opening_range_bars__9,0.3692000208990107,16.94081632653062,36.18160204810305,32,0.020107181330993647,1660.2000000000007,2.3849426485922884,5.377159010275196,6.87158178748197,True,-1.174666400452549,98,49.71458333333334,0.08938830635246278,0.673469387755102,66,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__entry1300_rvol19__plus__perturb__opening_range_bars__9,0.3614557377537683,17.278877551020436,35.422662299869295,33,0.020062023744626584,1693.3300000000029,2.342857596015837,5.352519015884224,6.927001432060943,True,-1.1746664004525493,98,49.71458333333334,0.08203195798764304,0.6632653061224489,65,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_pdh065__plus__target__entry1300_rvol19,0.36046853084046604,17.900824742268078,34.965447491525204,34,0.020026801398018563,1736.3800000000037,2.320872985082583,5.396528836977784,7.8490375308044396,True,-1.174666400452549,97,49.20729166666667,0.0802040106902397,0.6494845360824743,63,combination
atomic_parameter_grid,True,0.18285175739653425,20.013119180633122,196.3827874438778,True,456,0.11987317805753252,21494.089999999975,1.806115637017706,3.972793384036026,4.3835542106881356,-1.2201039842149193,1074,46.43448153409091,0.5754189944134078,618,perturb__opening_range_bars__7,0.38923973371259935,20.505909090909146,34.25309656670874,30,0.022977733484219307,1804.520000000005,2.5354872746147605,5.118198005075548,8.02351295704418,False,-1.1746664004525493,88,44.641666666666666,0.07874800182333765,0.6590909090909091,58,perturbation
atomic_parameter_grid,True,0.16046034783426918,15.150054995417028,175.06223948718767,False,474,0.1299763494029232,16528.709999999977,1.643553142248414,3.354840051345252,3.593562947655614,-1.2118948237704454,1091,47.16947798295454,0.5655362053162236,617,perturb__combined_avwap_cap_pct__0p004,0.34664786066624514,20.378777777777813,31.198307459962063,30,0.01551788675369382,1834.0900000000033,2.6060192117407106,5.370313107169547,10.939415660099876,True,-1.1746664004525493,90,45.65625,0.06776532239885434,0.6666666666666666,60,perturbation
atomic_parameter_grid,True,0.1773209913843742,20.075241567912478,194.5211275486585,True,466,0.11055899145892195,22022.53999999999,1.8138281616367509,4.032637163229308,4.538443949029993,-1.217538787622857,1097,47.42888849431818,0.5752051048313582,631,perturb__opening_range_bars__8,0.36436100504863167,19.636703296703363,33.15685145942548,32,0.02303228260703359,1786.940000000006,2.509367345214977,5.113437157928807,8.011119735117129,True,-1.1746664004525493,91,46.16354166666667,0.06000801671890849,0.6483516483516484,59,perturbation
weakness_targeted,True,0.1511182903906686,15.122364924712116,170.61254985106484,False,495,0.13381082169019515,17073.14999999998,1.625233457990745,3.4017532381557385,3.5896000220496003,-1.2078669881343191,1129,48.81241122159091,0.5615589016829052,634,target__combined_rvol23_cap004_score5,0.3407765323007373,19.882967032967073,31.010664439367094,31,0.017000688960537462,1809.3500000000035,2.561925397743466,5.293698028181563,10.182879523045404,True,-1.1746664004525493,91,46.16354166666667,0.05544145209436928,0.6593406593406593,60,targeted
atomic_parameter_grid,True,0.19113706782601805,21.042492890995227,201.64960655644904,True,449,0.11528455695775676,22199.829999999965,1.828946975365896,4.042570865901425,4.503989842011627,-1.2128737309648856,1055,45.61301491477273,0.5744075829383887,606,perturb__adaptive_trail_late_distance_r__0p08,0.3600162654180105,19.687078651685447,32.04144762220294,31,0.022103713036402583,1752.1500000000049,2.450971786314674,4.956561724520949,8.965159157640958,True,-1.1746664004525493,89,45.14895833333333,0.04072185616722697,0.651685393258427,58,perturbation
atomic_parameter_grid,True,0.17463332322356284,18.425956232159823,183.53962270796455,True,448,0.1223522290841469,19365.679999999975,1.752553306416199,3.751902320151187,4.1181626947858545,-1.2128737309648856,1051,45.44007457386363,0.5737392959086585,603,perturb__failure_stop_mfe_max_r__0p15,0.35426640576641244,20.16534090909095,31.175443707444295,30,0.02301289066922548,1774.5500000000036,2.5429662026450193,5.086778033315167,8.44645933787357,False,-1.1746664004525493,88,44.641666666666666,0.03321592520199709,0.6590909090909091,58,perturbation
atomic_parameter_grid,True,0.17826469232018202,18.669941348973584,182.36478024354622,True,434,0.12421718744876907,19099.349999999977,1.7583497747306867,3.7310769161573227,4.0924555531280555,-1.2138081575088033,1023,44.2294921875,0.5757575757575758,589,perturb__pdh_avwap_cap_pct__0p003,0.3715807910325131,18.57352272727275,32.69910961086116,30,0.023081590506517785,1634.470000000002,2.417174616111611,4.827883590070718,7.763310620650804,False,-1.1381361883411036,88,44.641666666666666,0.02929438461746896,0.6590909090909091,58,perturbation
